Ser No.,C,Al,Cu,Fe,Mn,Ni,Ti,V,Cr,Mo,Nb,Zr,Liquidus,Term. Temp,Solidifcation Range,Tot Vol Frac BCC,Tot Vol Frac FCC,Tot Vol Frac BCC+FCC,Tot Vol Frac Other,Acceptable
607,0,0,15,11,0,22,33,19,0,0,0,0,0,0,0,0,0,0,1,0
608,0,0,5,2,0,9,66,18,0,0,0,0,1301.1,951.11,349.99,0.990306879,0,0.990306879,0.009693121,1
609,0,0,12,3,0,4,69,12,0,0,0,0,1275.97,898.85,377.12,0.81165268,0,0.81165268,0.18834732,0
610,0,0,4,20,0,6,69,1,0,0,0,0,1053.05,907.55,145.5,0.953641463,0,0.953641463,0.046358537,1
611,0,0,29,2,0,10,39,20,0,0,0,0,1193.98,927.66,266.32,0.62726713,0,0.62726713,0.37273287,0
612,0,0,25,19,0,2,50,4,0,0,0,0,1128.35,887.58,240.77,0.179872001,0,0.179872001,0.820127999,0
613,0,0,4,11,0,12,60,13,0,0,0,0,1012.21,934.7,77.51,0.989914835,0,0.989914835,0.010085165,1
614,0,0,20,12,0,20,38,10,0,0,0,0,1159.02,885.93,273.09,0.688288162,0.041285092,0.729573254,0.270426746,0
615,0,0,22,16,0,18,42,2,0,0,0,0,1177.9,881.24,296.66,0.620479272,0,0.620479272,0.379520728,0
616,0,0,25,12,0,27,32,4,0,0,0,0,1171.26,893.3,277.96,0.029412275,0.011891444,0.041303719,0.958696281,0
617,0,0,20,7,0,37,30,6,0,0,0,0,1338.96,1031.9,307.06,0.261574993,0,0.261574993,0.738425007,0
618,0,0,3,5,0,10,62,20,0,0,0,0,1229.64,964.08,265.56,0.999714466,0,0.999714466,0.000285534,1
619,0,0,33,12,0,7,39,9,0,0,0,0,1087.19,880.8,206.39,0.272997022,0,0.272997022,0.727002978,0
620,0,0,11,9,0,23,38,19,0,0,0,0,0,0,0,0,0,0,1,0
621,0,0,31,15,0,19,30,5,0,0,0,0,1028.26,887.93,140.33,7.32E-05,0.095418926,0.095492086,0.904507914,0
622,0,0,35,18,0,8,33,6,0,0,0,0,1182.96,881.92,301.04,0.234449767,0,0.234449767,0.765550233,0
623,0,0,11,5,0,12,55,17,0,0,0,0,1064.38,898.4,165.98,0.935022421,0,0.935022421,0.064977579,0
624,0,0,29,10,0,12,44,5,0,0,0,0,1126.1,930.42,195.68,0.475186748,0,0.475186748,0.524813252,0
625,0,0,11,14,0,13,47,15,0,0,0,0,1110.34,898.92,211.42,0.636865217,0,0.636865217,0.363134783,0
626,0,0,7,10,0,36,32,15,0,0,0,0,1129.66,1002.97,126.69,0.754726631,0.043726889,0.798453519,0.201546481,0
627,0,0,16,18,0,25,30,11,0,0,0,0,1129.02,1053.65,75.37,0.26777139,0,0.26777139,0.73222861,0
628,0,0,4,4,0,31,49,12,0,0,0,0,1224.42,964.84,259.58,0.969764745,0,0.969764745,0.030235255,1
629,0,0,5,7,0,19,60,9,0,0,0,0,1109,966.3,142.7,0.864948938,0,0.864948938,0.135051062,0
630,0,0,12,14,0,6,48,20,0,0,0,0,1045.35,898.9,146.45,0.532688735,0,0.532688735,0.467311265,0
631,0,0,23,2,0,23,51,1,0,0,0,0,1268.15,911.99,356.16,0.796913889,0,0.796913889,0.203086111,0
632,0,0,5,15,0,17,61,2,0,0,0,0,1065.01,934.99,130.02,0.609754049,0,0.609754049,0.390245951,0
633,0,0,30,7,0,18,44,1,0,0,0,0,1210.95,880.74,330.21,0.633876972,0,0.633876972,0.366123028,0
634,0,0,10,12,0,23,43,12,0,0,0,0,1193.16,959.83,233.33,0.791630068,0,0.791630068,0.208369932,0
635,0,0,22,7,0,38,31,2,0,0,0,0,1531.56,1063.23,468.33,0.118388229,0,0.118388229,0.881611771,0
636,0,0,2,4,0,25,62,7,0,0,0,0,1108.86,937.12,171.74,0.84744748,0,0.84744748,0.15255252,0
637,0,0,1,12,0,25,58,4,0,0,0,0,1178.47,961.54,216.93,0.557490644,0,0.557490644,0.442509356,0
638,0,0,12,6,0,36,41,5,0,0,0,0,1255.28,1021.73,233.55,0.800749437,0,0.800749437,0.199250563,0
639,0,0,20,12,0,35,23,10,0,0,0,0,1395.57,1059.99,335.58,0.183473838,0.016206682,0.199680519,0.800319481,0
640,0,0,32,17,0,9,29,13,0,0,0,0,1130.71,882.93,247.78,0.322073768,0.11385636,0.435930128,0.564069872,0
641,0,0,22,15,0,5,47,11,0,0,0,0,1075.78,899.88,175.9,0.35418555,0,0.35418555,0.64581445,0
642,0,0,13,11,0,25,33,18,0,0,0,0,1142.32,1059.31,83.01,0.810728266,0,0.810728266,0.189271734,0
643,0,0,24,19,0,11,42,4,0,0,0,0,1167.34,880.46,286.88,0.553943509,0,0.553943509,0.446056491,0
644,0,0,27,2,0,29,26,16,0,0,0,0,1193.41,962.72,230.69,0.206044278,0.023206763,0.22925104,0.77074896,0
645,0,0,18,11,0,35,30,6,0,0,0,0,1329.63,1005.69,323.94,0.192942453,0.004377161,0.197319614,0.802680386,0
646,0,0,24,2,0,8,62,4,0,0,0,0,1023.59,901.9,121.69,0.503881264,0,0.503881264,0.496118736,0
647,0,0,5,10,0,13,62,10,0,0,0,0,1031.26,922.88,108.38,0.989742721,0,0.989742721,0.010257279,1
648,0,0,17,12,0,20,39,12,0,0,0,0,1163.77,885.94,277.83,0.733398918,0.018735558,0.752134476,0.247865524,0
649,0,0,3,10,0,19,50,18,0,0,0,0,1108.77,965.84,142.93,0.879604296,0,0.879604296,0.120395704,0
650,0,0,28,9,0,24,32,7,0,0,0,0,1163.26,887.94,275.32,0.113718815,0.01387202,0.127590835,0.872409165,0
